huc12,Datetime,prcp_sum,prcp_max_1day,prcp_wet_days,prcp_heavy_days_p90,prcp_heavy_days_p95,prcp_antecedent1mo,prcp_antecedent2mo
150503010706,1996-01,1.2713000059127806,0.9869999885559082,0.0,0.0,0.0,10.109899997711182,20.788500934839245
150503010706,1996-02,22.563300371170044,8.698799896240235,5.0,0.0,0.0,1.2713000059127806,10.109899997711182
150503010706,1996-03,5.274099922180175,3.806399917602539,2.0,0.0,0.0,22.563300371170044,1.2713000059127806
150503010706,1996-04,0.0,0.0,0.0,0.0,0.0,5.274099922180175,22.563300371170044
150503010706,1996-05,0.0002000000094994,0.0002000000094994,0.0,0.0,0.0,0.0,5.274099922180175
150503010706,1996-06,3.0393000900745393,1.359500026702881,2.0,0.0,0.0,0.0002000000094994,0.0
150503010706,1996-07,58.33820048123598,11.457699584960938,10.0,1.0,0.0,3.0393000900745393,0.0002000000094994
150503010706,1996-08,62.43730085770367,13.446099853515625,16.0,1.0,0.0,58.33820048123598,3.0393000900745393
150503010706,1996-09,50.910799980163574,19.7322998046875,10.0,2.0,1.0,62.43730085770367,58.33820048123598
150503010706,1996-10,36.64110164642334,27.835601806640625,3.0,1.0,1.0,50.910799980163574,62.43730085770367
150503010706,1996-11,9.860899471491575,7.870399475097656,2.0,0.0,0.0,36.64110164642334,50.910799980163574
150503010706,1996-12,0.0,0.0,0.0,0.0,0.0,9.860899471491575,36.64110164642334
150503010706,1997-01,33.361899781227116,12.741400146484375,5.0,1.0,0.0,0.0,9.860899471491575
150503010706,1997-02,20.3236013263464,13.263101196289062,3.0,1.0,0.0,33.361899781227116,0.0
150503010706,1997-03,10.53819980621338,9.762899780273438,1.0,0.0,0.0,20.3236013263464,33.361899781227116
150503010706,1997-04,10.289899984002112,7.808399963378906,2.0,0.0,0.0,10.53819980621338,20.3236013263464
150503010706,1997-05,12.463600239157678,4.2020000457763675,6.0,0.0,0.0,10.289899984002112,10.53819980621338
150503010706,1997-06,0.35800001001916815,0.3390000104904175,0.0,0.0,0.0,12.463600239157678,10.289899984002112
150503010706,1997-07,11.965100079774857,4.490800094604492,5.0,0.0,0.0,0.35800001001916815,12.463600239157678
150503010706,1997-08,93.4076021881774,19.933500671386717,19.0,1.0,1.0,11.965100079774857,0.35800001001916815
150503010706,1997-09,17.098300149291752,4.104100036621094,7.0,0.0,0.0,93.4076021881774,11.965100079774857
150503010706,1997-10,11.482499816827476,6.083300018310547,3.0,0.0,0.0,17.098300149291752,93.4076021881774
150503010706,1997-11,15.100300264358522,5.481500244140625,4.0,0.0,0.0,11.482499816827476,17.098300149291752
150503010706,1997-12,85.18620157241821,18.448500061035155,12.0,2.0,2.0,15.100300264358522,11.482499816827476
150503010706,1998-01,2.668000030517578,1.7420000076293944,1.0,0.0,0.0,85.18620157241821,15.100300264358522
150503010706,1998-02,95.58290004730226,24.265699768066405,12.0,4.0,1.0,2.668000030517578,85.18620157241821
150503010706,1998-03,49.36250033378601,14.383500671386718,8.0,2.0,1.0,95.58290004730226,2.668000030517578
150503010706,1998-04,7.9678996920585625,5.3321998596191404,2.0,0.0,0.0,49.36250033378601,95.58290004730226
150503010706,1998-05,0.0,0.0,0.0,0.0,0.0,7.9678996920585625,49.36250033378601
150503010706,1998-06,0.1425999999046325,0.1425999999046325,0.0,0.0,0.0,0.0,7.9678996920585625
150503010706,1998-07,108.61970071325777,19.01830139160156,11.0,4.0,3.0,0.1425999999046325,0.0
150503010706,1998-08,79.93500181362033,9.7406005859375,17.0,0.0,0.0,108.61970071325777,0.1425999999046325
150503010706,1998-09,21.463200069963932,8.333300018310547,4.0,0.0,0.0,79.93500181362033,108.61970071325777
150503010706,1998-10,14.20649961233139,7.458799743652344,3.0,0.0,0.0,21.463200069963932,79.93500181362033
150503010706,1998-11,17.813700103759764,6.992099761962891,4.0,0.0,0.0,14.20649961233139,21.463200069963932
150503010706,1998-12,12.28899974822998,4.1612998962402346,5.0,0.0,0.0,17.813700103759764,14.20649961233139
150503010706,1999-01,0.6925999744795261,0.6917999744415283,0.0,0.0,0.0,12.28899974822998,17.813700103759764
150503010706,1999-02,0.0,0.0,0.0,0.0,0.0,0.6925999744795261,12.28899974822998
150503010706,1999-03,4.006299915909767,3.40989990234375,1.0,0.0,0.0,0.0,0.6925999744795261
150503010706,1999-04,39.18329989910125,19.77460021972656,4.0,2.0,1.0,4.006299915909767,0.0
150503010706,1999-05,0.0,0.0,0.0,0.0,0.0,39.18329989910125,4.006299915909767
150503010706,1999-06,16.14739997982979,14.325,2.0,1.0,1.0,0.0,39.18329989910125
150503010706,1999-07,86.78049867153167,13.338099670410156,22.0,2.0,0.0,16.14739997982979,0.0
150503010706,1999-08,97.6634008526802,16.108200073242188,19.0,2.0,1.0,86.78049867153167,16.14739997982979
150503010706,1999-09,38.40700110157486,15.322601318359377,5.0,1.0,1.0,97.6634008526802,86.78049867153167
150503010706,1999-10,0.0,0.0,0.0,0.0,0.0,38.40700110157486,97.6634008526802
150503010706,1999-11,0.0,0.0,0.0,0.0,0.0,0.0,38.40700110157486
150503010706,1999-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150503010706,2000-01,1.2971999645233154,1.0312999725341796,1.0,0.0,0.0,0.0,0.0
150503010706,2000-02,6.645099925994874,3.283499908447266,3.0,0.0,0.0,1.2971999645233154,0.0
150503010706,2000-03,33.77630090713501,26.90360107421875,3.0,1.0,1.0,6.645099925994874,1.2971999645233154
150503010706,2000-04,0.0,0.0,0.0,0.0,0.0,33.77630090713501,6.645099925994874
