huc12,Datetime,prcp_sum,prcp_max_1day,prcp_wet_days,prcp_heavy_days_p90,prcp_heavy_days_p95,prcp_antecedent1mo,prcp_antecedent2mo
102901060204,1996-01,72.56783072153726,49.77983093261719,7.0,1.0,1.0,80.82199865579605,16.501999873667955
102901060204,1996-02,8.245499849319458,2.2679999669392905,4.0,0.0,0.0,72.56783072153726,80.82199865579605
102901060204,1996-03,65.27566717068353,22.280499776204422,10.0,0.0,0.0,8.245499849319458,72.56783072153726
102901060204,1996-04,142.78116083145144,54.67532857259115,5.0,2.0,2.0,65.27566717068353,8.245499849319458
102901060204,1996-05,98.2903344407678,28.67083231608073,9.0,1.0,0.0,142.78116083145144,65.27566717068353
102901060204,1996-06,78.02783244848251,34.137166341145836,6.0,1.0,1.0,98.2903344407678,142.78116083145144
102901060204,1996-07,83.15666901071866,27.14833323160807,8.0,1.0,0.0,78.02783244848251,98.2903344407678
102901060204,1996-08,57.67549967843418,23.02716573079427,8.0,0.0,0.0,83.15666901071866,78.02783244848251
102901060204,1996-09,219.09234238912663,100.86867268880208,6.0,4.0,2.0,57.67549967843418,83.15666901071866
102901060204,1996-10,87.94033275478675,41.884663899739586,5.0,1.0,1.0,219.09234238912663,57.67549967843418
102901060204,1996-11,152.38067293167114,66.91150410970052,13.0,2.0,2.0,87.94033275478675,219.09234238912663
102901060204,1996-12,17.60799954765632,9.981999715169271,4.0,0.0,0.0,152.38067293167114,87.94033275478675
102901060204,1997-01,29.755499307648275,15.915332794189451,7.0,0.0,0.0,17.60799954765632,152.38067293167114
102901060204,1997-02,96.9125010771483,43.336334228515625,9.0,1.0,1.0,29.755499307648275,17.60799954765632
102901060204,1997-03,94.88050056497256,28.54449971516927,11.0,1.0,0.0,96.9125010771483,29.755499307648275
102901060204,1997-04,56.38666570434968,10.58783276875814,8.0,0.0,0.0,94.88050056497256,96.9125010771483
102901060204,1997-05,100.86400097453345,32.04316711425781,11.0,1.0,0.0,56.38666570434968,94.88050056497256
102901060204,1997-06,102.34000181096293,22.829833984375,11.0,0.0,0.0,100.86400097453345,56.38666570434968
102901060204,1997-07,66.03899886210759,22.280832926432293,8.0,0.0,0.0,102.34000181096293,100.86400097453345
102901060204,1997-08,134.93749989724407,30.119667053222656,7.0,2.0,0.0,66.03899886210759,102.34000181096293
102901060204,1997-09,83.02399773148741,44.20433044433594,7.0,1.0,1.0,134.93749989724407,66.03899886210759
102901060204,1997-10,84.4929991174916,36.775665283203125,4.0,2.0,1.0,83.02399773148741,134.93749989724407
102901060204,1997-11,43.83716559410095,13.172166188557943,8.0,0.0,0.0,84.4929991174916,83.02399773148741
102901060204,1997-12,80.16783227523167,17.791000366210938,8.0,0.0,0.0,43.83716559410095,84.4929991174916
102901060204,1998-01,68.72500018278757,21.782999674479168,9.0,0.0,0.0,80.16783227523167,43.83716559410095
102901060204,1998-02,85.13366804256415,39.5943349202474,9.0,1.0,1.0,68.72500018278757,80.16783227523167
102901060204,1998-03,144.72983129819235,42.46283213297526,10.0,1.0,1.0,85.13366804256415,68.72500018278757
102901060204,1998-04,65.75383310951291,23.95349884033203,8.0,1.0,0.0,144.72983129819235,85.13366804256415
102901060204,1998-05,104.47850322723389,35.31066640218099,8.0,2.0,1.0,65.75383310951291,144.72983129819235
