huc12,Datetime,Developed_pct,Developed_pct_netchange,Cropland_pct,Cropland_pct_netchange,Grass or Shrub_pct,Grass or Shrub_pct_netchange,Tree Cover_pct,Tree Cover_pct_netchange,Water_pct,Water_pct_netchange,Wetland_pct,Wetland_pct_netchange,Ice or Snow_pct,Ice or Snow_pct_netchange,Barren_pct,Barren_pct_netchange
102901060204,1996,10.747480357405381,,64.1271500677894,,0.014701318218200232,,23.304039595550403,,0.07595681079403453,,1.2855486041915092,,0.0,,0.17478233881638053,
102901060204,1997,10.765448635227626,0.01796827782224497,64.29131478789265,0.16416472010324412,0.01796827782224473,0.0032669596040444965,23.29587219654029,-0.00816739901011232,0.06942289158594554,-0.00653391920808899,1.2855486041915092,0.0,0.0,0.0,0.17069863931132492,-0.004083699505055605
102901060204,1998,10.813636289387283,0.048187654159656645,64.17452098204805,-0.11679380584459409,0.018785017723255852,0.0008167399010111237,23.27545369901501,-0.0204184975252808,0.06942289158594554,0.0,1.2855486041915092,0.0,0.0,0.0,0.17559907871739167,0.004900439406066742
102901060204,1999,10.936964014439962,0.12332772505267897,64.07324523432267,-0.1012757477253814,0.022051977327300347,0.003266959604044495,23.242784102974568,-0.03266959604044217,0.06942289158594554,0.0,1.2855486041915092,0.0,0.0,0.0,0.1804995181234584,0.004900439406066742
102901060204,2000,10.78995083225796,-0.1470131821820022,63.74736601381924,-0.3258792205034311,0.015518058119211356,-0.006533919208088991,22.999395612473254,-0.24338849050131373,0.05717179307077868,-0.012251098515166862,1.2847318642904981,-0.0008167399010110543,0.0,0.0,0.17886603832143616,-0.0016334798020222474
102901060204,2001,10.956565772064227,0.16661493980626751,63.82168934481125,0.07432333099200861,0.013067838416177984,-0.002450219703033371,22.86054982930136,-0.13884578317189522,0.06370571227886768,0.006533919208088997,1.2847318642904981,0.0,0.0,0.0,0.1772325585194139,-0.0016334798020222474
102901060204,2002,11.370652901876868,0.41408712981264095,63.85599242065372,0.03430307584247316,0.011434358614155735,-0.0016334798020222491,22.813178915042716,-0.04737091425864293,0.07105637138796779,0.007350659109100113,1.2863653440925205,0.0016334798020223307,0.0,0.0,0.1870334373315474,0.009800878812133484
102901060204,2003,11.605873993368073,0.23522109149120496,63.692644440451495,-0.16334798020222507,0.010617618713144612,-0.0008167399010111237,22.77152518009115,-0.041653734951566435,0.0677894117839233,-0.003266959604044495,1.2863653440925205,0.0,0.0,0.0,0.18294973782649177,-0.004083699505055632
102901060204,2004,11.863147062186576,0.25727306881850254,63.68284356163936,-0.009800878812136204,0.010617618713144612,0.0,22.73558862444666,-0.03593655564448994,0.0677894117839233,0.0,1.2863653440925205,0.0,0.0,0.0,0.17804929842042502,-0.004900439406066742
102901060204,2005,11.944821052287688,0.08167399010111254,63.555432137081624,-0.12741142455773513,0.013067838416177984,0.002450219703033373,22.665348992959704,-0.070239631486956,0.06533919208088992,-0.002450219703033371,1.2863653440925205,0.0,0.0,0.0,0.1804995181234584,0.002450219703033385
102901060204,2006,12.131854489619236,0.1870334373315483,63.27120665152975,-0.28422548555187177,0.013067838416177984,0.0,22.528953429490844,-0.1363955634688594,0.06533919208088992,0.0,1.2863653440925205,0.0,0.0,0.0,0.1870334373315474,0.00653391920808899
102901060204,2007,12.448749571211552,0.3168950815923157,62.93961025171924,-0.3315963998105147,0.013067838416177984,0.0,22.497917313252422,-0.03103611623842184,0.06615593198190103,0.0008167399010111098,1.2863653440925205,0.0,0.0,0.0,0.21480259396592563,0.027769156634378234
102901060204,2008,12.835067544389814,0.38631797317826155,62.83261732468678,-0.10699292703245789,0.01633479802022248,0.0032669596040444965,22.47504859602411,-0.022868717228313074,0.07105637138796779,0.004900439406066756,1.2863653440925205,0.0,0.0,0.0,0.2352210914912037,0.02041849752527808
102901060204,2009,13.004132703899115,0.16906515950930157,62.562276417452104,-0.27034090723467585,0.014701318218200232,-0.0016334798020222491,22.428494421666475,-0.04655417435763454,0.07023963148695667,-0.0008167399010111237,1.2863653440925205,0.0,0.0,0.0,0.21071889446086997,-0.02450219703033374
102901060204,2010,13.299792548065142,0.29565984416602653,62.36952580081348,-0.19275061663862658,0.010617618713144612,-0.00408369950505562,22.416243323151306,-0.01225109851516848,0.07105637138796779,0.0008167399010111237,1.2863653440925205,0.0,0.0,0.0,0.2115356343618811,0.0008167399010111376
102901060204,2011,13.541547558764435,0.2417550106992934,62.318071187049775,-0.05145461376370264,0.012251098515166859,0.0016334798020222474,22.38112350740783,-0.035119815743478,0.07105637138796779,0.0,1.2863653440925205,0.0,0.0,0.0,0.2074519348568255,-0.004083699505055605
102901060204,2012,13.601169571538248,0.05962201277381318,62.288668550613366,-0.029402636436408613,0.010617618713144612,-0.0016334798020222474,22.314150835524917,-0.06697267188291178,0.06942289158594554,-0.0016334798020222474,1.2863653440925205,0.0,0.0,0.0,0.20255149545075876,-0.004900439406066742
102901060204,2013,13.665692023718126,0.06452245217987773,62.32542184615887,0.036753295545501885,0.013067838416177984,0.002450219703033373,22.293732337999643,-0.020418497525273693,0.07023963148695667,0.0008167399010111237,1.2863653440925205,0.0,0.0,0.0,0.20173475554974762,-0.0008167399010111376
102901060204,2014,13.663241804015094,-0.0024502197030322748,62.19392672209608,-0.13149512406278774,0.010617618713144612,-0.002450219703033373,22.270046880870318,-0.023685457129325016,0.07023963148695667,0.0,1.2863653440925205,0.0,0.0,0.0,0.20255149545075876,0.0008167399010111376
