huc12,ele_std,ele_below_10th_mean,ele_hi,slope_below_10th_mean,slope_above_90th_mean,slope_cv,asp_mean,asp_var,asp_pc1,prof_mean,prof_std,prof_pct_neg,plan_mean,plan_std,plan_pct_neg,flow_mean,flow_95pct,flow_pct_high,hand_surface,hand_shallow,hand_deep,twi_median,twi_90pct
150601060201,143.78944,471.73706,0.23735547,0.4999361,27.317719,1.562566,226.20523,0.46459866,3.2450628383744258,0.01481802,0.9280192,48.81767946155574,0.015746884,0.84066623,48.12605778666963,523.29877,45.0,4.217580071011653,77.5447314234136,12.273455034862371,10.181813541724031,8.450327,11.126522
150501001108,104.515594,289.4549,0.0878878,0.07739787,31.156841,1.6659938,315.4383,0.7631081,-3.818143808736568,0.016643832,1.102906,47.72120595175197,0.016252065,1.0231239,48.45203550691964,1956.7286,27.0,3.4325375937802565,74.59508986776581,10.699565124718688,14.705345007515508,9.083765,12.11535
150701020514,81.3185,483.77542,0.28354216,0.0,33.08757,0.8924782,259.92883,0.8020597,-1.549095850242028,0.028575197,1.6380318,42.33398774799596,0.029306917,1.1783551,37.360302826130265,356.95468,92.0,6.317854807063441,40.38310483434658,22.586934480036227,37.02996068561718,7.2135506,9.42569
150701020902,62.760754,423.88696,0.25220615,0.62912357,24.374481,0.76615095,168.57248,0.86746275,-1.4465088409298985,0.048047226,1.2576479,49.4126805081453,0.048169892,1.0098381,45.38379113824494,450.03903,42.0,3.991799651394872,36.6516677591686,30.833320995015768,32.51501124581563,7.5309143,10.145611
150601060202,32.218018,409.4611,0.11198251,0.17138642,18.348204,2.1992083,154.49559,0.8268094,-1.3213789449564246,0.013914387,0.6799583,49.54469628064623,0.014756457,0.5656802,48.05230506939884,888.34784,97.0,5.684094782222851,90.6068676915045,3.6852559579405897,5.707876350554905,9.301336,11.981549
150601060204,30.239819,368.06683,0.1360394,0.12660977,8.915971,2.4070697,160.296,0.73111594,-0.4622755822522955,0.0028699301,0.5468505,50.399057822229466,0.003465883,0.3773823,48.82829743792183,2047.0463,61.0,4.7356864667231875,96.71669785903791,1.5949653456183286,1.6883367953437673,9.481046,12.361536
150601060306,48.19734,320.593,0.12757128,0.113884844,13.419522,2.394578,246.02127,0.8066586,-0.8987599705936196,0.007926047,0.7008015,49.18791751708188,0.0071287663,0.4775579,49.26548472990797,1055.3198,86.0,5.450341813123735,93.37633165035861,3.6239902336404985,2.9996781160008856,9.608403,12.378762
150701020606,57.526455,379.5248,0.14397599,0.4182394,34.406296,1.1918713,213.5349,0.66287386,1.2482281026411903,0.052651633,1.6677337,46.116898550436794,0.051777866,1.3409142,47.616612212876255,121.40378,24.0,3.279279372718221,60.52563631488525,16.55544190326756,22.918921781847192,8.087432,10.735966
150501001103,49.33111,341.87827,0.07140431,0.056670114,11.362296,2.4579487,228.46397,0.8074169,-0.5573881217299154,0.0073749847,0.5352034,47.435600408224616,0.007334011,0.39922854,49.434123957121464,634.6349,13.0,2.475871670425685,95.1753312296492,2.259755807207745,2.5649129631430516,9.633173,12.503643
150501001101,26.74806,357.07468,0.08473778,0.1037272,7.0849495,2.415427,249.55692,0.8992548,-1.8858267078593205,-0.0028298278,0.466936,51.807459833429824,-0.0026132287,0.30774745,49.242416643261244,801.26056,106.0,5.938987232831234,98.23768232528825,0.7342750891986576,1.0280425855130966,9.536747,12.1947975
150501001105,76.63749,318.9082,0.13303663,0.099653095,28.34589,1.7045164,208.37993,0.6514492,1.578220843478659,0.02196461,1.007599,46.47764767669255,0.020776266,0.89291894,48.96324168627969,2468.7285,71.0,5.055921995985088,78.36722823660486,8.357930178547292,13.274841584847852,9.157616,12.045416
150501001107,200.89243,297.35455,0.124935515,0.1300915,39.359272,1.3860004,354.2613,0.80827814,-4.72151429453233,0.014874989,1.5722722,48.131344433539624,0.01539061,1.4781064,48.6358198511732,1885.3011,52.0,4.427298348746285,65.56004170568656,12.61570804970867,21.82425024460477,8.501411,11.604312
150701020607,23.916702,372.4554,0.1989202,0.13957584,4.6276374,1.89566,227.7135,0.5972321,1.635015115440588,0.004420874,0.42641252,50.4840082164546,0.004207097,0.20838074,49.191381444543964,1731.6776,19.0,3.1386272362175975,97.98435205964869,1.8099011185247058,0.20574682182660686,9.58342,12.570726
150701020906,25.348402,320.15945,0.5888791,0.13756114,6.92093,1.7566692,144.38313,0.6904874,-0.8583177556263081,-0.0004615418,0.6294741,51.24915935892849,-0.00048815535,0.30150762,48.95850540867878,999.97766,71.0,5.042955203394222,98.10860810045754,1.7677987142853777,0.12359318525707619,9.491468,12.368382
150701020804,64.48234,467.5597,0.17684484,0.29811302,19.172953,1.6154399,214.19388,0.5221784,3.0096560694488974,0.015143509,0.65633583,48.73518505198718,0.01572134,0.49075243,47.45598471952496,492.0857,39.0,3.956299946227367,77.46422873629014,12.647587993362725,9.888183270347138,9.264043,11.699435
150701020805,100.96383,496.10812,0.2639514,0.46688035,25.889002,1.1565421,187.5768,0.7024833,0.6311981812345792,0.027860412,0.9555776,48.631854238644905,0.027187636,0.6992143,46.08072172821412,575.84534,14.0,2.354390303302797,56.87239542497636,20.354234082690652,22.773370492332987,8.520328,10.888568
150701020806,90.33105,458.62216,0.16417328,0.31341848,21.84771,1.4259635,202.42212,0.7011603,0.8816867169220062,0.018971112,0.77909464,48.47990505206307,0.020458661,0.57913226,46.51770487380175,418.8422,16.0,2.5381864116388697,73.18534566459924,13.245426661644318,13.569227673756442,8.92215,11.4444
150701020807,41.0275,369.9346,0.23034374,0.18800963,19.6683,1.715359,217.16791,0.67989856,0.9950371273066265,0.014691937,0.7003089,49.008150542662385,0.013630095,0.49494395,47.96480164364914,1478.157,68.0,4.953616843860746,84.62743922749935,6.280494575181512,9.09206619731914,9.07719,11.654077
150701020808,41.006332,378.5806,0.2681,0.25044262,17.302761,1.7655835,188.54633,0.6448426,1.4350504689354464,0.016053066,0.6697173,49.87765627465518,0.015287133,0.5160389,47.40397854877861,3316.2188,70.0,5.00537437246298,86.80719902179447,7.367894144497216,5.824906833708305,9.111303,11.627891
150701020809,20.489845,326.56946,0.18562289,0.11619523,4.416056,1.7692218,212.0778,0.70144004,0.7955233719065783,0.0020232073,0.3871177,50.70742208037782,0.0018735711,0.20843056,49.044106795310526,4211.0894,45.0,4.244581241665462,98.50733874962445,1.2622314896453652,0.23042976073017865,9.590806,12.62773
150701020603,66.41711,511.07434,0.21171029,0.37403366,23.179935,1.3789412,200.7189,0.63974214,1.6043164370183924,0.020401143,0.76751745,49.35166551104046,0.019381838,0.6756094,45.09681892746614,465.46274,39.0,3.7510862818125386,71.3692305090288,14.352255365690029,14.27851412528118,8.845731,11.279671
150701020604,111.629555,510.74823,0.30698964,0.48094586,16.64483,1.4887834,240.3801,0.5089333,1.9073746858639145,0.010819521,0.6909645,49.75819056257091,0.011439362,0.5919434,47.41145089009301,581.1365,61.0,4.75110635896522,82.40955209172921,12.176761361049895,5.413686547220891,8.542047,11.21911
150701020605,35.600677,391.27005,0.26254913,0.2123494,20.84417,1.6443875,228.36165,0.77102864,-0.26300668186143095,0.020329928,0.7945743,48.81459411222564,0.01896426,0.56096303,47.79835079899936,2792.4146,47.0,4.234771954968909,81.28512842019028,9.200512998064065,9.514358581745656,9.011826,11.644343
150601060307,69.109695,291.72784,0.09110563,0.08884046,17.909353,2.146904,275.1325,0.81887436,-1.958087123852284,0.0075269975,0.81605256,48.837576812675515,0.007263961,0.60308117,49.090618231935416,2326.9207,32.0,3.487177118288799,92.01418985539355,3.753729825256958,4.232080319349485,9.377262,12.137375
150701020908,21.92217,286.04422,0.45414343,0.08999738,4.5703273,1.8769927,213.10172,0.7046149,0.7739337246010858,-0.0014315526,0.48069948,50.351773169693615,-0.000852988,0.210486,49.69729356561285,5370.37,60.0,4.694362071377955,99.29747000896386,0.7014436767044446,0.001086314331709936,9.778851,12.794312
