huc12,Datetime,Monthly_Max_Zscore,Imputed,Num_Neighbors,Donor_IDs,Donor_Weights,Donor_Zscores,flood_count_monthly,flood_count_monthly_log,flood_count_monthly_log_std,Flood_Intensity_Index
110500020801,1996-01,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1996-02,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1996-03,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1996-04,-0.2553300501079954,False,,,,,0,0.0,-0.18175838994756116,-0.2185442200277783
110500020801,1996-05,-0.458205425223284,False,,,,,0,0.0,-0.18175838994756116,-0.31998190758542255
110500020801,1996-06,2.0612874089787465,False,,,,,0,0.0,-0.18175838994756116,0.9397645095155926
110500020801,1996-07,1.1318988662208702,False,,,,,0,0.0,-0.18175838994756116,0.4750702381366545
110500020801,1996-08,-0.7323613375412417,False,,,,,0,0.0,-0.18175838994756116,-0.45705986374440144
110500020801,1996-09,-0.8157869816595962,False,,,,,0,0.0,-0.18175838994756116,-0.4987726858035787
110500020801,1996-10,-0.8091249929902697,False,,,,,0,0.0,-0.18175838994756116,-0.4954416914689155
110500020801,1996-11,-0.6555976820922136,False,,,,,0,0.0,-0.18175838994756116,-0.4186780360198874
110500020801,1996-12,-0.8172400079948814,False,,,,,0,0.0,-0.18175838994756116,-0.4994991989712213
110500020801,1997-01,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1997-02,-0.816746527352709,False,,,,,0,0.0,-0.18175838994756116,-0.4992524586501351
110500020801,1997-03,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1997-04,0.0873648402894516,False,,,,,0,0.0,-0.18175838994756116,-0.04719677482905478
110500020801,1997-05,0.1202635497676065,False,,,,,0,0.0,-0.18175838994756116,-0.03074742008997733
110500020801,1997-06,-0.3458015011729214,False,,,,,0,0.0,-0.18175838994756116,-0.2637799455602413
110500020801,1997-07,-0.2498469318616362,False,,,,,0,0.0,-0.18175838994756116,-0.21580266090459868
110500020801,1997-08,-0.3924080062669742,False,,,,,0,0.0,-0.18175838994756116,-0.2870831981072677
110500020801,1997-09,-0.0826118253476821,False,,,,,0,0.0,-0.18175838994756116,-0.13218510764762165
110500020801,1997-10,-0.4088573610060517,False,,,,,0,0.0,-0.18175838994756116,-0.2953078754768064
110500020801,1997-11,-0.8161433843456095,False,,,,,0,0.0,-0.18175838994756116,-0.4989508871465853
110500020801,1997-12,1.3758976281838524,False,,,,,0,0.0,-0.18175838994756116,0.5970696191181456
110500020801,1998-01,-0.5678677901504672,False,,,,,0,0.0,-0.18175838994756116,-0.3748130900490142
110500020801,1998-02,0.2408921511875077,False,,,,,0,0.0,-0.18175838994756116,0.02956688061997327
110500020801,1998-03,2.1435341826741334,False,,,,,1,0.6931471805599453,4.491542503382155,3.3175383430281444
110500020801,1998-04,-0.7542938105266783,False,,,,,1,0.6931471805599453,4.491542503382155,1.8686243464277386
110500020801,1998-05,-0.801174471533049,False,,,,,0,0.0,-0.18175838994756116,-0.49146643074030505
110500020801,1998-06,-0.7945947296374181,False,,,,,0,0.0,-0.18175838994756116,-0.48817655979248964
110500020801,1998-07,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1998-08,1.5486158529441658,False,,,,,0,0.0,-0.18175838994756116,0.6834287314983023
110500020801,1998-09,-0.8173496703598085,False,,,,,1,0.6931471805599453,4.491542503382155,1.8370964165111734
110500020801,1998-10,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1998-11,1.7761652601680704,False,,,,,0,0.0,-0.18175838994756116,0.7972034351102546
110500020801,1998-12,-0.1237352121953757,False,,,,,0,0.0,-0.18175838994756116,-0.15274680107146843
110500020801,1999-01,-0.7488106922803192,False,,,,,0,0.0,-0.18175838994756116,-0.46528454111394013
110500020801,1999-02,-0.7707431652657558,False,,,,,0,0.0,-0.18175838994756116,-0.47625077760665846
110500020801,1999-03,1.2744599406262085,False,,,,,0,0.0,-0.18175838994756116,0.5463507753393236
110500020801,1999-04,2.0338718177469506,False,,,,,0,0.0,-0.18175838994756116,0.9260567138996947
110500020801,1999-05,-0.7378444557876008,False,,,,,1,0.6931471805599453,4.491542503382155,1.8768490237972772
110500020801,1999-06,1.0962585976195356,False,,,,,0,0.0,-0.18175838994756116,0.4572501038359872
110500020801,1999-07,-0.762518487896217,False,,,,,0,0.0,-0.18175838994756116,-0.4721384389218891
110500020801,1999-08,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1999-09,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1999-10,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1999-11,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,1999-12,3.6513917004229,False,,,,,0,0.0,-0.18175838994756116,1.7348166552376694
110500020801,2000-01,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,2000-02,-0.8173496703598085,False,,,,,0,0.0,-0.18175838994756116,-0.4995540301536848
110500020801,2000-03,2.17094977390593,False,,,,,0,0.0,-0.18175838994756116,0.9945956919791843
110500020801,2000-04,-0.7981587564975515,False,,,,,1,0.6931471805599453,4.491542503382155,1.846691873442302
